ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000300.SH,20250708,3965.426,4002.269,3965.426,3998.4527,3965.1746,33.2781,0.8393,156402895.0,292089834.2238
000300.SH,20250709,3997.5044,4016.7434,3987.4267,3991.4006,3998.4527,-7.0521,-0.1764,173293796.0,305398796.5627
000300.SH,20250710,3993.4196,4032.9829,3992.5242,4010.0243,3991.4006,18.6237,0.4666,209778904.0,347836703.6263
000300.SH,20250711,4011.4652,4065.9419,4010.1052,4014.807,4010.0243,4.7827,0.1193,262052773.0,443780794.8804
000300.SH,20250714,4021.2135,4034.9198,4017.6678,4017.6678,4014.807,2.8608,0.0713,207917175.0,321415945.1571
000300.SH,20250715,4023.9896,4042.6574,3994.2628,4019.0644,4017.6678,1.3966,0.0348,191042931.0,353524574.4409
000300.SH,20250716,4019.3925,4027.8567,3993.9209,4007.2019,4019.0644,-11.8625,-0.2952,151027308.0,300656795.6646
000300.SH,20250717,4005.067,4034.5935,4005.067,4034.491,4007.2019,27.2891,0.681,161249041.0,325516865.7227
000300.SH,20250718,4039.8712,4064.6378,4039.3181,4058.5486,4034.491,24.0576,0.5963,186211063.0,354244444.6297
000300.SH,20250721,4069.7685,4086.1171,4063.4427,4085.6072,4058.5486,27.0586,0.6667,223268476.0,377938564.8776
000300.SH,20250722,4087.3354,4119.2021,4068.3383,4118.9582,4085.6072,33.351,0.8163,257596985.0,450874014.4794
000300.SH,20250723,4129.1476,4155.6783,4113.9085,4119.7685,4118.9582,0.8103,0.0197,300506154.0,470330899.4208
000300.SH,20250724,4116.8312,4152.4265,4111.8849,4149.0368,4119.7685,29.2683,0.7104,319632392.0,487000043.8841
000300.SH,20250725,4145.3195,4150.4994,4117.8005,4127.1634,4149.0368,-21.8734,-0.5272,273594963.0,430445513.4709
000300.SH,20250728,4128.1993,4146.12,4112.9677,4135.8242,4127.1634,8.6608,0.2098,222759815.0,406792873.9733
000300.SH,20250729,4132.6833,4153.3307,4117.5772,4152.0247,4135.8242,16.2005,0.3917,230807880.0,428764310.9738
000300.SH,20250730,4148.9405,4185.2064,4127.4301,4151.2379,4152.0247,-0.7868,-0.0189,249853048.0,445168467.668
000300.SH,20250731,4141.5612,4141.8243,4063.6662,4075.5912,4151.2379,-75.6467,-1.8223,267087406.0,492142571.7388
000300.SH,20250801,4069.9254,4085.3543,4040.462,4054.9286,4075.5912,-20.6626,-0.507,196221826.0,359685164.1634
000300.SH,20250804,4037.9378,4070.7023,4037.9378,4070.7023,4054.9286,15.7737,0.389,162275902.0,295976826.6324
000300.SH,20250805,4080.3877,4106.2969,4075.5836,4103.45,4070.7023,32.7477,0.8045,178851999.0,306934255.7656
000300.SH,20250806,4100.4283,4116.7085,4098.3544,4113.4852,4103.45,10.0352,0.2446,176676155.0,307674626.1248
000300.SH,20250807,4120.2822,4129.7382,4094.8214,4114.666,4113.4852,1.1808,0.0287,198641902.0,358108366.9837
000300.SH,20250808,4109.2734,4122.2104,4097.4157,4104.9669,4114.666,-9.6991,-0.2357,173171201.0,308507687.6347
000300.SH,20250811,4110.2939,4134.2462,4103.605,4122.5106,4104.9669,17.5437,0.4274,190443716.0,360685826.235
000300.SH,20250812,4123.5762,4153.2948,4121.2243,4143.8252,4122.5106,21.3146,0.517,177287823.0,383088423.33
000300.SH,20250813,4150.5037,4186.748,4147.1991,4176.5776,4143.8252,32.7524,0.7904,213934999.0,462776745.4653
000300.SH,20250814,4179.965,4220.3109,4165.9376,4173.3131,4176.5776,-3.2645,-0.0782,221103595.0,485075642.622
000300.SH,20250815,4162.4205,4214.7291,4157.495,4202.3533,4173.3131,29.0402,0.6959,261327566.0,518686873.5008
000300.SH,20250818,4218.2471,4272.9602,4203.4191,4239.4125,4202.3533,37.0592,0.8819,301479102.0,635365867.1845
000300.SH,20250819,4241.7651,4264.2303,4215.2075,4223.3741,4239.4125,-16.0384,-0.3783,250818771.0,553536203.2596
000300.SH,20250820,4208.4005,4272.1463,4190.5559,4271.3958,4223.3741,48.0217,1.137,246481773.0,538815306.1469
000300.SH,20250821,4284.3712,4308.4472,4273.6523,4288.0707,4271.3958,16.6749,0.3904,259030014.0,558521268.9674
000300.SH,20250822,4287.3633,4378.3881,4287.3633,4377.9977,4288.0707,89.927,2.0971,290434897.0,675935075.4089
000300.SH,20250825,4416.2924,4472.6525,4404.7761,4469.2217,4377.9977,91.224,2.0837,358090006.0,823681964.4727
000300.SH,20250826,4453.3526,4476.803,4435.5275,4452.5905,4469.2217,-16.6312,-0.3721,270621395.0,627950450.2292
000300.SH,20250827,4458.8399,4494.9126,4386.1266,4386.1266,4452.5905,-66.4639,-1.4927,333133898.0,785098482.9735
000300.SH,20250828,4378.0351,4464.8028,4364.171,4463.782,4386.1266,77.6554,1.7705,296834536.0,739423602.2214
000300.SH,20250829,4455.8034,4516.8395,4452.3632,4496.7591,4463.782,32.9771,0.7388,351938947.0,831194066.1579
000300.SH,20250901,4516.8787,4528.1342,4487.5304,4523.7111,4496.7591,26.952,0.5994,320366708.0,770378288.1269
000300.SH,20250902,4521.9828,4548.8937,4454.4169,4490.4528,4523.7111,-33.2583,-0.7352,303932566.0,777999297.9641
000300.SH,20250903,4501.3388,4510.7303,4427.5176,4459.8296,4490.4528,-30.6232,-0.682,254320217.0,655697116.7091
000300.SH,20250904,4461.2503,4465.4967,4327.5068,4365.2085,4459.8296,-94.6211,-2.1216,307934609.0,773124596.9981
000300.SH,20250905,4365.6083,4466.5603,4350.2974,4460.3249,4365.2085,95.1164,2.179,249625657.0,664166970.9465
000300.SH,20250908,4467.1693,4482.763,4438.0698,4467.5733,4460.3249,7.2484,0.1625,267638382.0,683630879.7691
000300.SH,20250909,4448.739,4472.093,4412.6914,4436.2584,4467.5733,-31.3149,-0.7009,221375460.0,562861103.9584
