ts_code,trade_date,open,close
300877.SZ,20220930,16.22,16.07
300878.SZ,20220930,18.96,19.24
300879.SZ,20220930,17.79,17.11
300880.SZ,20220930,13.91,13.6
300881.SZ,20220930,29.47,28.17
300882.SZ,20220930,13.39,13.04
300883.SZ,20220930,5.99,5.86
300884.SZ,20220930,11.31,11.29
300885.SZ,20220930,9.13,8.89
300886.SZ,20220930,22.19,22.11
300887.SZ,20220930,35.5,35.03
300888.SZ,20220930,67.6,68.6
300889.SZ,20220930,12.47,12.16
300890.SZ,20220930,44.8,42.8
300891.SZ,20220930,10.05,10.04
300892.SZ,20220930,22.81,22.7
300893.SZ,20220930,30.61,29.78
300894.SZ,20220930,26.48,25.71
300895.SZ,20220930,22.58,22.15
300896.SZ,20220930,487.51,490.32
300897.SZ,20220930,25.84,25.8
300898.SZ,20220930,17.03,16.56
300899.SZ,20220930,19.91,19.75
300900.SZ,20220930,26.26,25.1
300901.SZ,20220930,8.89,8.87
300902.SZ,20220930,30.95,29.78
300903.SZ,20220930,12.82,13.0
300905.SZ,20220930,15.95,15.69
300906.SZ,20220930,20.97,20.63
300907.SZ,20220930,19.0,18.35
300908.SZ,20220930,36.88,36.63
300909.SZ,20220930,28.83,28.42
300910.SZ,20220930,111.12,110.78
300911.SZ,20220930,42.17,40.97
300912.SZ,20220930,13.05,12.85
300913.SZ,20220930,16.79,15.9
300915.SZ,20220930,35.78,35.29
300916.SZ,20220930,54.78,52.3
300917.SZ,20220930,21.49,21.19
300918.SZ,20220930,8.1,7.98
300919.SZ,20220930,86.29,83.38
300920.SZ,20220930,16.87,16.48
300921.SZ,20220930,16.64,16.33
300922.SZ,20220930,14.46,14.16
300923.SZ,20220930,19.58,19.14
300925.SZ,20220930,9.64,9.52
300926.SZ,20220930,27.69,26.27
300927.SZ,20220930,14.32,14.02
300928.SZ,20220930,44.76,42.69
300929.SZ,20220930,11.93,11.68
300930.SZ,20220930,28.62,28.62
300931.SZ,20220930,6.79,6.63
300932.SZ,20220930,15.62,15.18
300933.SZ,20220930,7.53,7.55
300935.SZ,20220930,25.4,24.98
300936.SZ,20220930,23.6,23.18
300937.SZ,20220930,23.98,24.72
300938.SZ,20220930,33.47,31.26
300939.SZ,20220930,30.41,29.73
300940.SZ,20220930,19.0,18.4
300941.SZ,20220930,17.58,17.66
300942.SZ,20220930,16.88,16.76
300943.SZ,20220930,13.29,12.77
300945.SZ,20220930,12.9,12.58
300946.SZ,20220930,30.44,29.3
300947.SZ,20220930,12.71,12.56
300948.SZ,20220930,13.06,12.76
300949.SZ,20220930,30.85,30.53
300950.SZ,20220930,18.29,17.4
300951.SZ,20220930,42.64,41.1
300952.SZ,20220930,15.62,15.39
300953.SZ,20220930,93.5,89.33
300955.SZ,20220930,20.1,19.35
300956.SZ,20220930,14.26,13.88
300957.SZ,20220930,170.7,172.03
300958.SZ,20220930,17.3,17.17
300959.SZ,20220930,27.02,26.78
300960.SZ,20220930,17.66,16.64
300961.SZ,20220930,10.76,10.6
300962.SZ,20220930,14.23,14.5
300963.SZ,20220930,16.42,15.85
300964.SZ,20220930,24.85,24.55
300965.SZ,20220930,40.88,38.51
300966.SZ,20220930,23.4,23.06
300967.SZ,20220930,14.7,14.5
300968.SZ,20220930,8.16,8.21
300969.SZ,20220930,72.53,69.91
300970.SZ,20220930,16.19,16.05
300971.SZ,20220930,21.39,20.48
300972.SZ,20220930,10.81,10.57
300973.SZ,20220930,85.2,86.24
300975.SZ,20220930,6.42,6.38
300976.SZ,20220930,42.04,41.04
300977.SZ,20220930,18.17,17.92
300978.SZ,20220930,12.84,12.15
300979.SZ,20220930,48.91,47.9
300980.SZ,20220930,19.84,19.42
300981.SZ,20220930,18.7,18.81
300982.SZ,20220930,43.32,44.73
300983.SZ,20220930,29.06,28.83
300984.SZ,20220930,25.29,24.16
300985.SZ,20220930,22.7,21.86
300986.SZ,20220930,34.28,35.47
300987.SZ,20220930,15.0,14.78
300988.SZ,20220930,20.18,19.64
300989.SZ,20220930,17.31,17.29
300990.SZ,20220930,99.82,92.19
300991.SZ,20220930,11.38,11.11
300992.SZ,20220930,25.6,25.23
300993.SZ,20220930,13.28,13.28
300994.SZ,20220930,21.2,20.28
300995.SZ,20220930,17.58,17.35
300996.SZ,20220930,28.98,28.3
300997.SZ,20220930,10.32,10.22
300998.SZ,20220930,23.67,22.45
300999.SZ,20220930,42.91,43.19
301000.SZ,20220930,27.14,26.6
301001.SZ,20220930,21.93,20.34
301002.SZ,20220930,19.37,18.65
301003.SZ,20220930,23.9,23.43
301004.SZ,20220930,31.26,29.29
301005.SZ,20220930,19.0,18.45
301006.SZ,20220930,15.69,15.51
301007.SZ,20220930,11.55,11.2
301008.SZ,20220930,23.59,22.69
301009.SZ,20220930,10.5,10.31
301010.SZ,20220930,18.3,18.14
301011.SZ,20220930,26.8,25.2
301012.SZ,20220930,32.68,31.65
301013.SZ,20220930,8.7,8.51
301015.SZ,20220930,21.46,22.45
301016.SZ,20220930,18.63,17.78
301017.SZ,20220930,15.1,15.8
301018.SZ,20220930,43.94,41.78
301019.SZ,20220930,19.26,19.21
301020.SZ,20220930,17.42,17.12
301021.SZ,20220930,34.13,32.32
301022.SZ,20220930,27.66,26.88
301023.SZ,20220930,39.97,38.4
301024.SZ,20220930,22.32,21.93
301025.SZ,20220930,9.55,9.25
301026.SZ,20220930,25.6,25.14
301027.SZ,20220930,14.59,14.62
301028.SZ,20220930,9.15,9.01
301029.SZ,20220930,62.02,59.0
301030.SZ,20220930,32.0,31.77
301031.SZ,20220930,161.81,155.67
301032.SZ,20220930,7.55,7.47
301033.SZ,20220930,42.34,41.7
301035.SZ,20220930,104.47,102.77
301036.SZ,20220930,17.57,17.52
301037.SZ,20220930,16.88,16.77
301038.SZ,20220930,16.92,16.79
301039.SZ,20220930,7.61,7.59
301040.SZ,20220930,21.3,20.34
301041.SZ,20220930,15.54,15.07
301042.SZ,20220930,32.11,32.95
301043.SZ,20220930,22.96,22.68
301045.SZ,20220930,17.6,17.47
301046.SZ,20220930,28.85,27.48
301047.SZ,20220930,95.06,94.12
301048.SZ,20220930,8.16,8.1
301049.SZ,20220930,21.15,21.2
301050.SZ,20220930,73.62,72.0
301051.SZ,20220930,51.5,51.99
301052.SZ,20220930,22.13,22.55
301053.SZ,20220930,21.07,20.43
301055.SZ,20220930,14.11,13.71
301056.SZ,20220930,7.76,7.6
301057.SZ,20220930,16.8,16.36
301058.SZ,20220930,14.11,13.81
301059.SZ,20220930,20.38,19.88
301060.SZ,20220930,20.81,21.12
301061.SZ,20220930,29.5,29.1
301062.SZ,20220930,7.59,7.63
301063.SZ,20220930,22.66,22.32
301065.SZ,20220930,33.19,33.35
301066.SZ,20220930,9.86,9.7
301067.SZ,20220930,37.2,36.65
301068.SZ,20220930,22.38,21.95
301069.SZ,20220930,28.99,28.51
301070.SZ,20220930,23.62,23.18
301071.SZ,20220930,154.98,149.37
301072.SZ,20220930,23.39,22.77
301073.SZ,20220930,65.52,64.68
301075.SZ,20220930,21.33,20.95
301076.SZ,20220930,23.61,23.21
301077.SZ,20220930,21.17,20.45
301078.SZ,20220930,11.52,11.3
301079.SZ,20220930,18.99,18.61
301080.SZ,20220930,132.0,127.98
301081.SZ,20220930,12.73,12.35
301082.SZ,20220930,17.45,16.74
301083.SZ,20220930,11.34,11.08
301085.SZ,20220930,26.15,25.37
301086.SZ,20220930,57.16,54.54
301087.SZ,20220930,32.12,32.25
301088.SZ,20220930,15.87,15.58
301089.SZ,20220930,69.4,70.48
301090.SZ,20220930,10.06,9.84
301091.SZ,20220930,18.89,18.67
301092.SZ,20220930,26.03,25.0
301093.SZ,20220930,26.56,26.42
301095.SZ,20220930,109.63,104.98
301096.SZ,20220930,65.19,62.8
301097.SZ,20220930,63.7,63.34
301098.SZ,20220930,18.35,18.01
301099.SZ,20220930,62.55,59.99
301100.SZ,20220930,19.69,19.73
301101.SZ,20220930,58.18,57.45
301102.SZ,20220930,26.61,26.5
301103.SZ,20220930,27.47,27.3
301106.SZ,20220930,28.25,27.5
301107.SZ,20220930,27.98,27.11
301108.SZ,20220930,33.0,32.64
301109.SZ,20220930,15.83,15.59
301110.SZ,20220930,36.9,34.52
301111.SZ,20220930,19.83,20.5
301112.SZ,20220930,32.66,30.83
301113.SZ,20220930,33.08,31.57
301115.SZ,20220930,25.19,24.7
301116.SZ,20220930,15.3,14.85
301117.SZ,20220930,63.81,60.11
301118.SZ,20220930,34.25,34.0
301119.SZ,20220930,27.2,26.18
301120.SZ,20220930,20.38,19.62
301121.SZ,20220930,61.6,57.34
301122.SZ,20220930,64.97,63.18
301123.SZ,20220930,21.99,21.24
301125.SZ,20220930,24.77,23.66
301126.SZ,20220930,13.99,14.06
301127.SZ,20220930,10.63,10.48
301128.SZ,20220930,33.1,31.6
301129.SZ,20220930,54.69,52.88
301130.SZ,20220930,30.21,30.31
301131.SZ,20220930,36.5,35.37
301132.SZ,20220930,25.93,24.8
301133.SZ,20220930,22.9,21.59
301135.SZ,20220930,25.34,24.17
301136.SZ,20220930,13.62,13.44
301137.SZ,20220930,14.9,14.01
301138.SZ,20220930,26.15,25.4
301139.SZ,20220930,25.76,25.22
301148.SZ,20220930,21.55,21.45
301149.SZ,20220930,11.99,11.77
301150.SZ,20220930,69.39,67.11
301151.SZ,20220930,18.0,17.77
301152.SZ,20220930,53.01,50.06
301153.SZ,20220930,56.81,60.0
301155.SZ,20220930,89.5,84.6
301156.SZ,20220930,22.78,22.38
301158.SZ,20220930,17.16,16.89
301159.SZ,20220930,24.2,23.28
301160.SZ,20220930,37.13,37.32
301161.SZ,20220930,19.6,19.6
301162.SZ,20220930,71.01,68.46
301163.SZ,20220930,28.56,27.68
301166.SZ,20220930,44.36,44.55
301167.SZ,20220930,24.08,23.53
301168.SZ,20220930,53.64,49.97
301169.SZ,20220930,27.02,26.96
301171.SZ,20220930,16.0,15.95
301175.SZ,20220930,6.03,5.9
301176.SZ,20220930,19.39,18.77
301177.SZ,20220930,44.48,43.59
301178.SZ,20220930,26.26,25.12
301179.SZ,20220930,36.53,36.24
301180.SZ,20220930,17.57,17.09
301181.SZ,20220930,37.64,35.84
301182.SZ,20220930,20.3,19.37
301183.SZ,20220930,23.16,22.28
301185.SZ,20220930,14.95,14.87
301186.SZ,20220930,27.17,26.42
301187.SZ,20220930,19.12,18.23
301188.SZ,20220930,14.38,14.2
301189.SZ,20220930,28.8,28.59
301190.SZ,20220930,20.32,19.85
301191.SZ,20220930,67.29,68.76
301192.SZ,20220930,20.75,19.88
301193.SZ,20220930,36.3,36.64
301195.SZ,20220930,70.77,69.01
301196.SZ,20220930,33.55,33.33
301197.SZ,20220930,23.4,22.63
301198.SZ,20220930,16.95,16.6
301199.SZ,20220930,26.79,24.4
301200.SZ,20220930,42.3,41.23
301201.SZ,20220930,53.37,51.8
301205.SZ,20220930,40.04,38.46
301206.SZ,20220930,33.06,32.93
301207.SZ,20220930,44.9,46.22
301208.SZ,20220930,37.88,37.91
301209.SZ,20220930,28.7,27.0
301211.SZ,20220930,16.73,16.73
301212.SZ,20220930,37.7,35.53
301213.SZ,20220930,35.23,33.78
301215.SZ,20220930,5.07,4.98
301216.SZ,20220930,29.28,28.17
301217.SZ,20220930,12.26,12.08
301218.SZ,20220930,19.6,18.81
301219.SZ,20220930,81.02,79.44
301220.SZ,20220930,37.09,36.69
301221.SZ,20220930,43.29,41.43
301222.SZ,20220930,26.09,25.05
301226.SZ,20220930,30.57,31.08
301227.SZ,20220930,26.65,25.59
301228.SZ,20220930,18.06,17.62
301229.SZ,20220930,31.36,29.58
301231.SZ,20220930,22.16,21.62
301233.SZ,20220930,39.05,37.48
301234.SZ,20220930,31.51,31.88
301235.SZ,20220930,39.99,40.38
301236.SZ,20220930,26.3,26.12
301237.SZ,20220930,32.25,31.8
301238.SZ,20220930,26.33,25.45
301239.SZ,20220930,63.7,62.12
301248.SZ,20220930,25.85,24.93
301256.SZ,20220930,8.02,7.87
301257.SZ,20220930,43.0,42.41
301258.SZ,20220930,39.31,39.06
301259.SZ,20220930,22.58,22.42
301263.SZ,20220930,27.87,27.39
301266.SZ,20220930,57.93,53.5
301268.SZ,20220930,48.6,46.12
301269.SZ,20220930,99.2,90.3
301270.SZ,20220930,29.37,28.0
301276.SZ,20220930,24.79,24.41
301278.SZ,20220930,90.7,86.5
301279.SZ,20220930,26.39,26.46
301282.SZ,20220930,27.39,26.05
301283.SZ,20220930,47.5,46.24
301285.SZ,20220930,16.0,15.2
301286.SZ,20220930,17.75,17.16
301288.SZ,20220930,17.6,17.05
301289.SZ,20220930,44.73,44.12
301296.SZ,20220930,14.8,14.23
301298.SZ,20220930,18.38,18.64
301300.SZ,20220930,36.3,36.36
301302.SZ,20220930,53.0,50.5
301306.SZ,20220930,42.69,38.8
301308.SZ,20220930,53.6,51.69
301309.SZ,20220930,28.63,27.15
301312.SZ,20220930,106.0,100.3
301313.SZ,20220930,30.01,28.99
301318.SZ,20220930,44.68,43.06
301319.SZ,20220930,49.8,55.9
301321.SZ,20220930,21.49,21.01
301326.SZ,20220930,39.18,37.07
301327.SZ,20220930,220.3,235.0
301328.SZ,20220930,64.0,62.41
301330.SZ,20220930,32.09,31.12
301331.SZ,20220930,45.5,50.1
301333.SZ,20220930,71.0,69.1
301336.SZ,20220930,56.79,53.0
301338.SZ,20220930,53.02,49.12
301339.SZ,20220930,14.87,14.12
301349.SZ,20220930,127.1,118.11
301366.SZ,20220930,53.76,50.6
301369.SZ,20220930,102.53,97.5
920047.BJ,20220930,10.91,10.79
920090.BJ,20220930,3.0,2.99
920198.BJ,20220930,4.68,4.7
920418.BJ,20220930,8.7,8.99
920489.BJ,20220930,6.66,6.73
920510.BJ,20220930,9.59,9.76
920564.BJ,20220930,6.59,6.57
600000.SH,20220930,7.02,7.04
600004.SH,20220930,14.5,14.26
600007.SH,20220930,13.87,13.69
600008.SH,20220930,2.59,2.6
600009.SH,20220930,59.11,57.78
600010.SH,20220930,1.84,1.84
600011.SH,20220930,7.64,7.59
600012.SH,20220930,6.64,6.67
600015.SH,20220930,5.03,5.03
600016.SH,20220930,3.38,3.39
600017.SH,20220930,2.76,2.75
600018.SH,20220930,5.53,5.56
600019.SH,20220930,5.18,5.26
600020.SH,20220930,2.87,2.88
600021.SH,20220930,9.09,8.99
600022.SH,20220930,1.47,1.49
600023.SH,20220930,3.15,3.17
600025.SH,20220930,6.89,6.88
600026.SH,20220930,17.01,18.09
600027.SH,20220930,6.05,5.95
600028.SH,20220930,4.27,4.29
600029.SH,20220930,6.9,6.64
600030.SH,20220930,17.39,17.42
600031.SH,20220930,13.86,13.88
600032.SH,20220930,11.38,11.34
600033.SH,20220930,2.69,2.72
600035.SH,20220930,3.16,3.18
600036.SH,20220930,33.26,33.65
600037.SH,20220930,7.51,7.48
600038.SH,20220930,40.75,39.69
600039.SH,20220930,10.31,10.22
600048.SH,20220930,17.66,18.0
600050.SH,20220930,3.33,3.35
600051.SH,20220930,6.85,6.83
600052.SH,20220930,4.69,4.62
600053.SH,20220930,14.08,13.92
600054.SH,20220930,10.27,9.94
600055.SH,20220930,20.2,20.22
600056.SH,20220930,11.55,12.04
600057.SH,20220930,8.38,8.34
600058.SH,20220930,8.23,8.22
600059.SH,20220930,8.88,8.85
600060.SH,20220930,11.05,11.13
600061.SH,20220930,6.05,6.08
600062.SH,20220930,16.83,17.59
600063.SH,20220930,6.97,6.84
600064.SH,20220930,6.93,6.91
600066.SH,20220930,7.04,7.01
600067.SH,20220930,3.29,3.3
600070.SH,20220930,5.06,5.05
600071.SH,20220930,17.5,17.46
600072.SH,20220930,11.51,11.22
600073.SH,20220930,7.44,7.35
600075.SH,20220930,5.75,5.8
600076.SH,20220930,2.87,2.88
600077.SH,20220930,2.9,2.87
600078.SH,20220930,12.1,12.13
600079.SH,20220930,17.68,17.53
600080.SH,20220930,7.24,7.5
600081.SH,20220930,9.99,9.87
600082.SH,20220930,3.31,3.54
600083.SH,20220930,7.96,8.0
600084.SH,20220930,6.68,6.75
600085.SH,20220930,44.88,45.55
600088.SH,20220930,7.94,7.96
600089.SH,20220930,22.1,21.67
600094.SH,20220930,3.17,3.17
600095.SH,20220930,6.37,6.33
600096.SH,20220930,23.43,23.73
600097.SH,20220930,8.86,8.86
600098.SH,20220930,5.2,5.18
600099.SH,20220930,7.85,7.72
600100.SH,20220930,4.05,4.03
600101.SH,20220930,8.18,8.04
600103.SH,20220930,2.24,2.24
600104.SH,20220930,14.3,14.3
600105.SH,20220930,3.29,3.25
600106.SH,20220930,4.6,4.65
600107.SH,20220930,6.95,6.75
600108.SH,20220930,3.07,3.04
600109.SH,20220930,7.66,7.64
600110.SH,20220930,8.54,8.5
600111.SH,20220930,27.0,26.56
600112.SH,20220930,5.26,5.53
600113.SH,20220930,6.17,6.06
600114.SH,20220930,8.29,7.84
600115.SH,20220930,5.0,4.88
600116.SH,20220930,8.97,9.01
600117.SH,20220930,3.1,3.15
600118.SH,20220930,19.86,19.65
600119.SH,20220930,5.86,5.75
600120.SH,20220930,3.65,3.6
600121.SH,20220930,5.1,5.17
600122.SH,20220930,1.74,1.76
600123.SH,20220930,15.38,15.59
600125.SH,20220930,5.33,5.2
600126.SH,20220930,3.98,4.0
600127.SH,20220930,7.73,7.81
600128.SH,20220930,7.46,7.37
600129.SH,20220930,24.04,24.14
600130.SH,20220930,3.51,3.55
600131.SH,20220930,12.46,12.25
600132.SH,20220930,111.66,112.2
600133.SH,20220930,5.16,5.18
600135.SH,20220930,6.4,6.3
600136.SH,20220930,1.87,1.9
600137.SH,20220930,13.8,13.61
600138.SH,20220930,11.18,10.9
600139.SH,20220930,3.0,3.0
600141.SH,20220930,33.68,33.48
600143.SH,20220930,9.64,9.38
600148.SH,20220930,13.0,13.25
600149.SH,20220930,5.98,5.76
600150.SH,20220930,23.25,22.65
600151.SH,20220930,8.96,8.9
600152.SH,20220930,10.84,10.75
600153.SH,20220930,13.82,13.85
600155.SH,20220930,6.91,6.84
600156.SH,20220930,4.29,4.12
600157.SH,20220930,1.51,1.56
600158.SH,20220930,8.3,8.3
600159.SH,20220930,2.78,2.81
600160.SH,20220930,14.14,13.89
600161.SH,20220930,20.71,20.19
600162.SH,20220930,1.78,1.8
600163.SH,20220930,5.82,5.72
600165.SH,20220930,8.51,8.69
600166.SH,20220930,2.49,2.57
600167.SH,20220930,7.35,7.08
600168.SH,20220930,5.9,5.95
600169.SH,20220930,2.36,2.34
600170.SH,20220930,2.51,2.53
600171.SH,20220930,17.5,17.08
600172.SH,20220930,8.26,7.87
600173.SH,20220930,5.34,5.27
600176.SH,20220930,13.18,13.18
600177.SH,20220930,6.3,6.32
600178.SH,20220930,6.09,5.96
600179.SH,20220930,3.76,3.76
600180.SH,20220930,6.27,6.21
600182.SH,20220930,11.69,11.88
600183.SH,20220930,13.15,13.1
600184.SH,20220930,10.94,10.76
600185.SH,20220930,5.04,5.12
600186.SH,20220930,2.5,2.48
600187.SH,20220930,2.48,2.47
600188.SH,20220930,50.36,50.17
600189.SH,20220930,6.15,6.02
600190.SH,20220930,3.07,3.01
600191.SH,20220930,6.09,6.15
600192.SH,20220930,6.23,5.94
600193.SH,20220930,5.2,5.16
600195.SH,20220930,13.06,13.16
600196.SH,20220930,29.88,29.56
600197.SH,20220930,23.16,22.86
600198.SH,20220930,5.63,5.64
600199.SH,20220930,23.38,22.9
600200.SH,20220930,6.67,6.71
600201.SH,20220930,7.85,7.82
600202.SH,20220930,4.59,4.53
600203.SH,20220930,5.82,5.75
600206.SH,20220930,13.99,13.45
600207.SH,20220930,6.11,6.02
600208.SH,20220930,2.46,2.45
600210.SH,20220930,4.67,4.67
600211.SH,20220930,32.3,33.1
600212.SH,20220930,7.19,7.18
600213.SH,20220930,9.22,8.85
600215.SH,20220930,6.57,6.42
600216.SH,20220930,13.46,13.55
600217.SH,20220930,4.43,4.38
600218.SH,20220930,8.61,8.43
600219.SH,20220930,3.0,3.01
600220.SH,20220930,2.73,2.7
600221.SH,20220930,1.65,1.63
600222.SH,20220930,5.18,5.23
600223.SH,20220930,7.8,7.7
600225.SH,20220930,2.9,3.03
600226.SH,20220930,2.43,2.54
600227.SH,20220930,2.99,2.98
600228.SH,20220930,6.4,6.46
600229.SH,20220930,6.0,5.95
600230.SH,20220930,19.15,20.09
600231.SH,20220930,2.18,2.2
600232.SH,20220930,5.32,5.21
600233.SH,20220930,21.18,20.75
600234.SH,20220930,7.26,7.29
600235.SH,20220930,4.99,4.99
600236.SH,20220930,5.87,5.86
600237.SH,20220930,5.92,5.74
600238.SH,20220930,10.23,10.1
600239.SH,20220930,1.54,1.55
600241.SH,20220930,7.48,7.42
600242.SH,20220930,1.58,1.62
600243.SH,20220930,3.86,3.81
600246.SH,20220930,8.71,8.35
600248.SH,20220930,4.18,4.15
600249.SH,20220930,4.57,4.56
600250.SH,20220930,4.78,4.7
600251.SH,20220930,8.75,8.73
600252.SH,20220930,2.58,2.59
600255.SH,20220930,2.43,2.44
600256.SH,20220930,12.28,12.28
600257.SH,20220930,4.62,4.62
600258.SH,20220930,21.66,21.39
600259.SH,20220930,39.52,38.79
600260.SH,20220930,2.46,2.52
600261.SH,20220930,3.18,3.14
600262.SH,20220930,15.39,15.3
600265.SH,20220930,14.33,14.46
600266.SH,20220930,3.82,3.81
600267.SH,20220930,10.49,10.59
600268.SH,20220930,7.5,7.44
600269.SH,20220930,3.23,3.24
600271.SH,20220930,9.83,9.76
600272.SH,20220930,8.8,8.92
600273.SH,20220930,9.1,9.13
600276.SH,20220930,34.96,35.1
600277.SH,20220930,4.31,4.32
600278.SH,20220930,6.84,6.76
600279.SH,20220930,4.01,4.04
600280.SH,20220930,2.36,2.47
600281.SH,20220930,4.65,4.57
600282.SH,20220930,2.72,2.73
600283.SH,20220930,11.88,11.94
600284.SH,20220930,5.89,5.9
600285.SH,20220930,11.46,11.54
600287.SH,20220930,4.92,4.86
600288.SH,20220930,12.9,13.07
600289.SH,20220930,2.81,2.82
600290.SH,20220930,2.21,2.22
600292.SH,20220930,5.4,5.37
600293.SH,20220930,3.01,3.01
600295.SH,20220930,15.08,15.17
600297.SH,20220930,2.15,2.15
600298.SH,20220930,40.69,41.58
600299.SH,20220930,9.8,9.86
600300.SH,20220930,3.23,3.24
600301.SH,20220930,11.0,11.2
600302.SH,20220930,4.82,4.74
600305.SH,20220930,11.03,11.07
600306.SH,20220930,9.35,9.35
600307.SH,20220930,1.6,1.61
600308.SH,20220930,5.1,5.16
600309.SH,20220930,90.53,92.1
600310.SH,20220930,3.04,3.03
600311.SH,20220930,1.41,1.43
600312.SH,20220930,6.86,6.74
600313.SH,20220930,9.39,9.21
600315.SH,20220930,28.55,28.61
600316.SH,20220930,23.34,22.47
600318.SH,20220930,6.16,6.14
600319.SH,20220930,5.28,5.27
600320.SH,20220930,3.16,3.15
600321.SH,20220930,1.8,1.81
600322.SH,20220930,2.23,2.39
600323.SH,20220930,18.8,18.9
600325.SH,20220930,10.08,9.85
600326.SH,20220930,4.63,4.62
600327.SH,20220930,4.53,4.52
600328.SH,20220930,15.22,15.04
600329.SH,20220930,22.26,22.11
600330.SH,20220930,10.92,10.58
600331.SH,20220930,2.74,2.76
600332.SH,20220930,25.55,25.96
600333.SH,20220930,5.65,6.02
600335.SH,20220930,7.57,7.38
600336.SH,20220930,5.81,5.68
600337.SH,20220930,2.72,2.75
600338.SH,20220930,22.28,22.3
600339.SH,20220930,2.8,2.84
600340.SH,20220930,2.47,2.5
600343.SH,20220930,8.57,8.45
600345.SH,20220930,14.58,14.3
600346.SH,20220930,17.15,16.92
600348.SH,20220930,19.07,18.27
600350.SH,20220930,5.39,5.43
600351.SH,20220930,5.58,5.7
600352.SH,20220930,9.01,9.01
600353.SH,20220930,11.75,11.22
600354.SH,20220930,5.59,5.6
600355.SH,20220930,3.06,3.07
600356.SH,20220930,6.49,6.45
600358.SH,20220930,5.93,5.61
600359.SH,20220930,8.05,7.93
600360.SH,20220930,6.69,6.58
600361.SH,20220930,5.93,6.36
600362.SH,20220930,15.21,15.24
600363.SH,20220930,26.73,24.99
600365.SH,20220930,5.18,5.02
600366.SH,20220930,10.92,10.51
600367.SH,20220930,17.9,17.79
600368.SH,20220930,3.45,3.47
600369.SH,20220930,3.63,3.67
600370.SH,20220930,2.81,2.81
600371.SH,20220930,11.35,11.36
600372.SH,20220930,18.82,18.46
600373.SH,20220930,8.33,8.39
600375.SH,20220930,6.77,6.67
600376.SH,20220930,4.26,4.38
600377.SH,20220930,7.19,7.19
600378.SH,20220930,39.55,38.9
600379.SH,20220930,9.83,9.58
600380.SH,20220930,10.38,10.52
600381.SH,20220930,9.88,9.99
600382.SH,20220930,4.19,4.19
600383.SH,20220930,11.1,11.49
600386.SH,20220930,3.63,3.62
600387.SH,20220930,7.98,8.08
600388.SH,20220930,11.23,11.22
600389.SH,20220930,45.88,43.88
600390.SH,20220930,4.49,4.5
600391.SH,20220930,17.4,16.72
600392.SH,20220930,15.3,15.14
600393.SH,20220930,1.42,1.43
600395.SH,20220930,8.33,8.48
600396.SH,20220930,2.69,2.71
600397.SH,20220930,3.6,3.61
600398.SH,20220930,4.18,4.23
600399.SH,20220930,15.27,14.82
600400.SH,20220930,4.97,4.93
600403.SH,20220930,4.95,5.04
600405.SH,20220930,5.35,5.31
600406.SH,20220930,24.49,24.87
600408.SH,20220930,3.02,3.03
600409.SH,20220930,6.16,6.13
600410.SH,20220930,4.7,4.7
600415.SH,20220930,4.46,4.46
600416.SH,20220930,20.95,19.89
600418.SH,20220930,14.73,13.68
600419.SH,20220930,14.5,14.37
600420.SH,20220930,8.47,8.57
600421.SH,20220930,10.4,10.27
600422.SH,20220930,11.21,11.37
600423.SH,20220930,3.37,3.37
600425.SH,20220930,3.63,3.66
600426.SH,20220930,28.63,29.17
600428.SH,20220930,6.42,6.24
600429.SH,20220930,4.6,4.55
600433.SH,20220930,3.34,3.35
600435.SH,20220930,7.73,7.69
600436.SH,20220930,265.7,266.8
600438.SH,20220930,47.77,46.96
600439.SH,20220930,2.58,2.59
600444.SH,20220930,12.43,12.23
600446.SH,20220930,9.97,9.84
600448.SH,20220930,3.29,3.24
600449.SH,20220930,11.73,11.74
600452.SH,20220930,13.07,12.88
600455.SH,20220930,19.03,18.8
600456.SH,20220930,45.15,43.25
600458.SH,20220930,8.36,8.27
600459.SH,20220930,14.32,14.33
600460.SH,20220930,32.65,32.05
600461.SH,20220930,7.24,7.3
600462.SH,20220930,1.84,1.85
600463.SH,20220930,7.37,7.25
600466.SH,20220930,1.25,1.27
600467.SH,20220930,2.44,2.42
600468.SH,20220930,4.46,4.1
600469.SH,20220930,4.64,4.48
600470.SH,20220930,6.47,6.48
600475.SH,20220930,8.26,8.14
600476.SH,20220930,12.0,12.0
600477.SH,20220930,4.17,4.08
600478.SH,20220930,7.38,7.05
600479.SH,20220930,9.15,9.19
600480.SH,20220930,7.68,7.76
600481.SH,20220930,16.19,15.55
600482.SH,20220930,15.08,14.88
600483.SH,20220930,10.8,10.69
600486.SH,20220930,101.59,100.01
600487.SH,20220930,19.03,18.2
600488.SH,20220930,4.14,4.23
600489.SH,20220930,7.21,7.39
600490.SH,20220930,3.15,3.14
600491.SH,20220930,5.69,5.65
600493.SH,20220930,5.22,5.12
600495.SH,20220930,3.52,3.49
600496.SH,20220930,3.89,4.0
600497.SH,20220930,5.15,5.21
600498.SH,20220930,12.67,12.42
600499.SH,20220930,16.74,16.74
600500.SH,20220930,6.83,6.78
600501.SH,20220930,10.87,10.5
600502.SH,20220930,4.96,4.97
600503.SH,20220930,2.78,2.79
600505.SH,20220930,7.55,7.55
600506.SH,20220930,9.92,9.59
600507.SH,20220930,6.01,6.03
600508.SH,20220930,16.09,16.19
